207926,110,0,0,0,0,0,0,0
207938,110,0,0,0,0,0,0,0
207950,110,0,0,0,0,0,0,0
207963,109,0,0,0,0,0,0,0
207975,110,0,0,0,0,0,0,0
207988,109,0,0,0,0,0,0,0
208001,110,0,0,0,0,0,0,0
208013,109,0,0,0,0,0,0,0
208025,109,0,0,0,0,0,0,0
208037,109,0,0,0,0,0,0,0
208051,109,0,0,0,0,0,0,0
208063,110,0,0,0,0,0,0,0
208075,110,0,0,0,0,0,0,0
208088,110,0,0,0,0,0,0,0
208100,109,0,0,0,0,0,0,0
208112,110,0,0,0,0,0,0,0
208125,109,0,0,0,0,0,0,0
208138,109,0,0,0,0,0,0,0
208150,109,0,0,0,0,0,0,0
208162,110,0,0,0,0,0,0,0
208175,110,0,0,0,0,0,0,0
208188,110,0,0,0,0,0,0,0
208200,110,0,0,0,0,0,0,0
208212,109,0,0,0,0,0,0,0
208225,110,0,0,0,0,0,0,0
208237,110,0,0,0,0,0,0,0
208250,132,0,0,0,0,0,0,0
208263,291,0,0,0,0,0,0,0
208275,352,0,0,0,0,0,0,0
208287,371,0,0,0,0,0,0,0
208300,219,0,0,0,0,0,0,0
208312,137,0,0,0,0,0,0,0
208325,289,0,0,0,0,0,0,0
208337,354,0,0,0,0,0,0,0
208350,372,0,0,0,0,0,0,0
208362,186,0,0,0,0,0,0,0
208374,113,0,0,0,0,0,0,0
208388,111,0,0,0,0,0,0,0
208400,110,0,0,0,0,0,0,0
208412,110,0,0,0,0,0,0,0
208424,110,0,0,0,0,0,0,0
208437,110,0,0,0,0,0,0,0
208450,110,0,0,0,0,0,0,0
208462,110,0,0,0,0,0,0,0
208475,110,0,0,0,0,0,0,0
208487,111,0,0,0,0,0,0,0
208499,111,0,0,0,0,0,0,0
208512,110,0,0,0,0,0,0,0
208525,110,0,0,0,0,0,0,0
208537,110,0,0,0,0,0,0,0
208549,109,0,0,0,0,0,0,0
208562,109,0,0,0,0,0,0,0
208574,110,0,0,0,0,0,0,0
208587,108,0,0,0,0,0,0,0
208600,109,0,0,0,0,0,0,0
208612,109,0,0,0,0,0,0,0
208624,109,0,0,0,0,0,0,0
208636,109,0,0,0,0,0,0,0
208650,109,0,0,0,0,0,0,0
208662,109,0,0,0,0,0,0,0
208674,109,0,0,0,0,0,0,0
208687,108,0,0,0,0,0,0,0
208699,108,0,0,0,0,0,0,0
208711,108,0,0,0,0,0,0,0
208724,109,0,0,0,0,0,0,0
208737,108,0,0,0,0,0,0,0
208749,110,0,0,0,0,0,0,0
208761,108,0,0,0,0,0,0,0
208774,108,0,0,0,0,0,0,0
208787,109,0,0,0,0,0,0,0
208799,109,0,0,0,0,0,0,0
208812,109,0,0,0,0,0,0,0
208824,152,0,0,0,0,0,0,0
208836,303,0,0,0,0,0,0,0
208849,352,0,0,0,0,0,0,0
208862,364,0,0,0,0,0,0,0
208874,148,0,0,0,0,0,0,0
208886,177,0,0,0,0,0,0,0
208899,318,0,0,0,0,0,0,0
208911,359,0,0,0,0,0,0,0
208924,371,0,0,0,0,0,0,0
208936,150,0,0,0,0,0,0,0
208949,112,0,0,0,0,0,0,0
208961,109,0,0,0,0,0,0,0
208973,109,0,0,0,0,0,0,0
208987,109,0,0,0,0,0,0,0
208999,109,0,0,0,0,0,0,0
209011,109,0,0,0,0,0,0,0
209024,108,0,0,0,0,0,0,0
209036,109,0,0,0,0,0,0,0
209049,109,0,0,0,0,0,0,0
209061,109,0,0,0,0,0,0,0
209074,108,0,0,0,0,0,0,0
209086,109,0,0,0,0,0,0,0
209098,109,0,0,0,0,0,0,0
209111,109,0,0,0,0,0,0,0
209124,109,0,0,0,0,0,0,0
209136,108,0,0,0,0,0,0,0
209148,109,0,0,0,0,0,0,0
209161,109,0,0,0,0,0,0,0
209173,109,0,0,0,0,0,0,0
209186,109,0,0,0,0,0,0,0
209199,109,0,0,0,0,0,0,0
209211,109,0,0,0,0,0,0,0
209223,109,0,0,0,0,0,0,0
209235,109,0,0,0,0,0,0,0
209249,109,0,0,0,0,0,0,0
209261,109,0,0,0,0,0,0,0
209273,108,0,0,0,0,0,0,0
209286,108,0,0,0,0,0,0,0
209298,108,0,0,0,0,0,0,0
209310,107,0,0,0,0,0,0,0
209324,108,0,0,0,0,0,0,0
209336,109,0,0,0,0,0,0,0
209348,191,0,0,0,0,0,0,0
209360,325,0,0,0,0,0,0,0
209373,360,0,0,0,0,0,0,0
209386,372,0,0,0,0,0,0,0
209398,144,0,0,0,0,0,0,0
209411,173,0,0,0,0,0,0,0
209423,321,0,0,0,0,0,0,0
209435,362,0,0,0,0,0,0,0
209448,373,0,0,0,0,0,0,0
209461,123,0,0,0,0,0,0,0
209473,111,0,0,0,0,0,0,0
209485,110,0,0,0,0,0,0,0
209498,110,0,0,0,0,0,0,0
209510,109,0,0,0,0,0,0,0
209523,110,0,0,0,0,0,0,0
209536,109,0,0,0,0,0,0,0
209548,110,0,0,0,0,0,0,0
209560,109,0,0,0,0,0,0,0
209572,109,0,0,0,0,0,0,0
209586,109,0,0,0,0,0,0,0
209598,109,0,0,0,0,0,0,0
209610,110,0,0,0,0,0,0,0
209623,110,0,0,0,0,0,0,0
209635,110,0,0,0,0,0,0,0
209648,110,0,0,0,0,0,0,0
209660,111,0,0,0,0,0,0,0
209673,110,0,0,0,0,0,0,0
209685,110,0,0,0,0,0,0,0
209697,110,0,0,0,0,0,0,0
209710,111,0,0,0,0,0,0,0
209723,110,0,0,0,0,0,0,0
209735,111,0,0,0,0,0,0,0
209747,111,0,0,0,0,0,0,0
209760,110,0,0,0,0,0,0,0
209772,111,0,0,0,0,0,0,0
209785,110,0,0,0,0,0,0,0
209798,111,0,0,0,0,0,0,0
209810,110,0,0,0,0,0,0,0
209822,111,0,0,0,0,0,0,0
209835,110,0,0,0,0,0,0,0
209848,109,0,0,0,0,0,0,0
209860,109,0,0,0,0,0,0,0
209872,110,0,0,0,0,0,0,0
209885,110,0,0,0,0,0,0,0
209897,110,0,0,0,0,0,0,0
209909,110,0,0,0,0,0,0,0
209923,222,0,0,0,0,0,0,0
209935,331,0,0,0,0,0,0,0
209947,363,0,0,0,0,0,0,0
209959,293,0,0,0,0,0,0,0
209972,130,0,0,0,0,0,0,0
209985,245,0,0,0,0,0,0,0
209997,343,0,0,0,0,0,0,0
210010,369,0,0,0,0,0,0,0
210022,352,0,0,0,0,0,0,0
210034,121,0,0,0,0,0,0,0
210048,111,0,0,0,0,0,0,0
210060,110,0,0,0,0,0,0,0
210072,110,0,0,0,0,0,0,0
210084,110,0,0,0,0,0,0,0
210097,109,0,0,0,0,0,0,0
210109,109,0,0,0,0,0,0,0
210122,109,0,0,0,0,0,0,0
210135,109,0,0,0,0,0,0,0
210147,109,0,0,0,0,0,0,0
210159,108,0,0,0,0,0,0,0
210171,109,0,0,0,0,0,0,0
210185,109,0,0,0,0,0,0,0
210197,109,0,0,0,0,0,0,0
210209,109,0,0,0,0,0,0,0
210222,108,0,0,0,0,0,0,0
210234,109,0,0,0,0,0,0,0
210247,110,0,0,0,0,0,0,0
210259,110,0,0,0,0,0,0,0
210272,110,0,0,0,0,0,0,0
210284,110,0,0,0,0,0,0,0
210296,109,0,0,0,0,0,0,0
210309,110,0,0,0,0,0,0,0
210322,109,0,0,0,0,0,0,0
210334,110,0,0,0,0,0,0,0
210347,110,0,0,0,0,0,0,0
210359,109,0,0,0,0,0,0,0
210371,109,0,0,0,0,0,0,0
210384,110,0,0,0,0,0,0,0
210397,108,0,0,0,0,0,0,0
210409,110,0,0,0,0,0,0,0
210421,110,0,0,0,0,0,0,0
210434,120,0,0,0,0,0,0,0
210447,270,0,0,0,0,0,0,0
210459,344,0,0,0,0,0,0,0
210471,367,0,0,0,0,0,0,0
210484,281,0,0,0,0,0,0,0
210496,129,0,0,0,0,0,0,0
210508,257,0,0,0,0,0,0,0
210522,344,0,0,0,0,0,0,0
210534,368,0,0,0,0,0,0,0
210546,263,0,0,0,0,0,0,0
210558,114,0,0,0,0,0,0,0
210571,110,0,0,0,0,0,0,0
210584,110,0,0,0,0,0,0,0
210596,110,0,0,0,0,0,0,0
210609,109,0,0,0,0,0,0,0
210621,110,0,0,0,0,0,0,0
210633,109,0,0,0,0,0,0,0
210647,110,0,0,0,0,0,0,0
210659,109,0,0,0,0,0,0,0
210671,109,0,0,0,0,0,0,0
210683,110,0,0,0,0,0,0,0
210696,111,0,0,0,0,0,0,0
210708,110,0,0,0,0,0,0,0
210721,110,0,0,0,0,0,0,0
210734,111,0,0,0,0,0,0,0
210746,110,0,0,0,0,0,0,0
210758,110,0,0,0,0,0,0,0
210770,109,0,0,0,0,0,0,0
210784,110,0,0,0,0,0,0,0
210796,110,0,0,0,0,0,0,0
210808,111,0,0,0,0,0,0,0
210821,110,0,0,0,0,0,0,0
210833,110,0,0,0,0,0,0,0
210846,110,0,0,0,0,0,0,0
210859,110,0,0,0,0,0,0,0
210871,110,0,0,0,0,0,0,0
210883,109,0,0,0,0,0,0,0
210895,109,0,0,0,0,0,0,0
210908,108,0,0,0,0,0,0,0
210921,109,0,0,0,0,0,0,0
210933,109,0,0,0,0,0,0,0
210946,109,0,0,0,0,0,0,0
210958,109,0,0,0,0,0,0,0
210970,109,0,0,0,0,0,0,0
210983,109,0,0,0,0,0,0,0
210996,108,0,0,0,0,0,0,0
211008,130,0,0,0,0,0,0,0
211020,285,0,0,0,0,0,0,0
211033,347,0,0,0,0,0,0,0
211046,367,0,0,0,0,0,0,0
211058,173,0,0,0,0,0,0,0
211070,153,0,0,0,0,0,0,0
211083,301,0,0,0,0,0,0,0
211095,354,0,0,0,0,0,0,0
211107,371,0,0,0,0,0,0,0
211121,202,0,0,0,0,0,0,0
211133,114,0,0,0,0,0,0,0
211145,111,0,0,0,0,0,0,0
211158,109,0,0,0,0,0,0,0
211170,110,0,0,0,0,0,0,0
211183,109,0,0,0,0,0,0,0
211195,110,0,0,0,0,0,0,0
211208,110,0,0,0,0,0,0,0
211220,110,0,0,0,0,0,0,0
211232,109,0,0,0,0,0,0,0
211246,110,0,0,0,0,0,0,0
211258,109,0,0,0,0,0,0,0
211270,109,0,0,0,0,0,0,0
211282,109,0,0,0,0,0,0,0
211295,108,0,0,0,0,0,0,0
211307,109,0,0,0,0,0,0,0
211320,109,0,0,0,0,0,0,0
211333,109,0,0,0,0,0,0,0
211345,110,0,0,0,0,0,0,0
211357,110,0,0,0,0,0,0,0
211369,109,0,0,0,0,0,0,0
211383,110,0,0,0,0,0,0,0
211395,110,0,0,0,0,0,0,0
211407,110,0,0,0,0,0,0,0
211420,110,0,0,0,0,0,0,0
211432,109,0,0,0,0,0,0,0
211445,110,0,0,0,0,0,0,0
211458,110,0,0,0,0,0,0,0
211470,112,0,0,0,0,0,0,0
211482,111,0,0,0,0,0,0,0
211494,111,0,0,0,0,0,0,0
211507,110,0,0,0,0,0,0,0
211520,111,0,0,0,0,0,0,0
211532,157,0,0,0,0,0,0,0
211545,315,0,0,0,0,0,0,0
211557,364,0,0,0,0,0,0,0
211569,380,0,0,0,0,0,0,0
211582,186,0,0,0,0,0,0,0
211595,150,0,0,0,0,0,0,0
211607,311,0,0,0,0,0,0,0
211619,366,0,0,0,0,0,0,0
211632,383,0,0,0,0,0,0,0
211645,164,0,0,0,0,0,0,0
211657,113,0,0,0,0,0,0,0
211670,111,0,0,0,0,0,0,0
211682,112,0,0,0,0,0,0,0
211694,111,0,0,0,0,0,0,0
211706,110,0,0,0,0,0,0,0
211720,111,0,0,0,0,0,0,0
211732,112,0,0,0,0,0,0,0
211744,111,0,0,0,0,0,0,0
211757,112,0,0,0,0,0,0,0
211769,111,0,0,0,0,0,0,0
211782,111,0,0,0,0,0,0,0
211794,111,0,0,0,0,0,0,0
211807,112,0,0,0,0,0,0,0
211819,111,0,0,0,0,0,0,0
211831,111,0,0,0,0,0,0,0
211845,112,0,0,0,0,0,0,0
211857,111,0,0,0,0,0,0,0
211869,110,0,0,0,0,0,0,0
211881,112,0,0,0,0,0,0,0
211894,110,0,0,0,0,0,0,0
211906,111,0,0,0,0,0,0,0
211919,110,0,0,0,0,0,0,0
211932,111,0,0,0,0,0,0,0
211944,111,0,0,0,0,0,0,0
211956,111,0,0,0,0,0,0,0
211969,111,0,0,0,0,0,0,0
211982,111,0,0,0,0,0,0,0
211994,112,0,0,0,0,0,0,0
212006,111,0,0,0,0,0,0,0
212019,111,0,0,0,0,0,0,0
212031,110,0,0,0,0,0,0,0
212044,112,0,0,0,0,0,0,0
212057,112,0,0,0,0,0,0,0
212069,113,0,0,0,0,0,0,0
212081,113,0,0,0,0,0,0,0
212093,112,0,0,0,0,0,0,0
212106,194,0,0,0,0,0,0,0
212119,338,0,0,0,0,0,0,0
212131,379,0,0,0,0,0,0,0
212144,376,0,0,0,0,0,0,0
212156,139,0,0,0,0,0,0,0
212168,209,0,0,0,0,0,0,0
212182,343,0,0,0,0,0,0,0
212194,382,0,0,0,0,0,0,0
212206,392,0,0,0,0,0,0,0
212218,145,0,0,0,0,0,0,0
212231,114,0,0,0,0,0,0,0
212244,112,0,0,0,0,0,0,0
212256,112,0,0,0,0,0,0,0
212269,111,0,0,0,0,0,0,0
212281,112,0,0,0,0,0,0,0
212293,112,0,0,0,0,0,0,0
212305,112,0,0,0,0,0,0,0
212319,112,0,0,0,0,0,0,0
212331,112,0,0,0,0,0,0,0
212343,112,0,0,0,0,0,0,0
212356,113,0,0,0,0,0,0,0
212368,112,0,0,0,0,0,0,0
212381,113,0,0,0,0,0,0,0
212393,114,0,0,0,0,0,0,0
212406,113,0,0,0,0,0,0,0
212418,115,0,0,0,0,0,0,0
212430,113,0,0,0,0,0,0,0
212444,113,0,0,0,0,0,0,0
212456,112,0,0,0,0,0,0,0
212468,113,0,0,0,0,0,0,0
212481,113,0,0,0,0,0,0,0
212493,112,0,0,0,0,0,0,0
212505,113,0,0,0,0,0,0,0
212518,115,0,0,0,0,0,0,0
212531,115,0,0,0,0,0,0,0
212543,113,0,0,0,0,0,0,0
212555,113,0,0,0,0,0,0,0
212568,114,0,0,0,0,0,0,0
212581,115,0,0,0,0,0,0,0
212593,115,0,0,0,0,0,0,0
212605,109,0,0,0,0,0,0,0
212618,118,0,0,0,0,0,0,0
212630,312,0,0,0,0,0,0,0
212643,383,0,0,0,0,0,0,0
212656,222,0,0,0,0,0,0,0
212668,118,0,0,0,0,0,0,0
212680,136,0,0,0,0,0,0,0
212692,119,0,0,0,0,0,0,0
212705,120,0,0,0,0,0,0,0
212718,110,0,0,0,0,0,0,0
212730,111,0,0,0,0,0,0,0
212743,111,0,0,0,0,0,0,0
212755,111,0,0,0,0,0,0,0
212767,112,0,0,0,0,0,0,0
212781,110,0,0,0,0,0,0,0
212793,110,0,0,0,0,0,0,0
212805,108,0,0,0,0,0,0,0
212817,108,0,0,0,0,0,0,0
212830,109,0,0,0,0,0,0,0
212843,107,0,0,0,0,0,0,0
212855,110,0,0,0,0,0,0,0
212868,108,0,0,0,0,0,0,0
212880,108,0,0,0,0,0,0,0
212892,107,0,0,0,0,0,0,0
212904,108,0,0,0,0,0,0,0
212918,109,0,0,0,0,0,0,0
212930,109,0,0,0,0,0,0,0
212942,111,0,0,0,0,0,0,0
212955,109,0,0,0,0,0,0,0
212967,109,0,0,0,0,0,0,0
212980,108,0,0,0,0,0,0,0
212993,108,0,0,0,0,0,0,0
213005,108,0,0,0,0,0,0,0
213017,107,0,0,0,0,0,0,0
213029,109,0,0,0,0,0,0,0
213043,108,0,0,0,0,0,0,0
213055,108,0,0,0,0,0,0,0
213067,110,0,0,0,0,0,0,0
213080,106,0,0,0,0,0,0,0
213092,106,0,0,0,0,0,0,0
213104,107,0,0,0,0,0,0,0
213117,105,0,0,0,0,0,0,0
213130,106,0,0,0,0,0,0,0
213142,106,0,0,0,0,0,0,0
213154,106,0,0,0,0,0,0,0
213167,106,0,0,0,0,0,0,0
213180,106,0,0,0,0,0,0,0
213192,105,0,0,0,0,0,0,0
213204,105,0,0,0,0,0,0,0
213217,107,0,0,0,0,0,0,0
213229,106,0,0,0,0,0,0,0
213242,106,0,0,0,0,0,0,0
213255,107,0,0,0,0,0,0,0
213267,105,0,0,0,0,0,0,0
213279,107,0,0,0,0,0,0,0
213292,107,0,0,0,0,0,0,0
213304,107,0,0,0,0,0,0,0
213317,107,0,0,0,0,0,0,0
213329,106,0,0,0,0,0,0,0
213342,112,0,0,0,0,0,0,0
213354,112,0,0,0,0,0,0,0
213366,109,0,0,0,0,0,0,0
213380,111,0,0,0,0,0,0,0
213392,110,0,0,0,0,0,0,0
213404,109,0,0,0,0,0,0,0
213416,108,0,0,0,0,0,0,0
213429,109,0,0,0,0,0,0,0
213442,109,0,0,0,0,0,0,0
213454,109,0,0,0,0,0,0,0
213467,109,0,0,0,0,0,0,0
213479,107,0,0,0,0,0,0,0
213491,108,0,0,0,0,0,0,0
213504,109,0,0,0,0,0,0,0
213517,110,0,0,0,0,0,0,0
213529,108,0,0,0,0,0,0,0
213541,109,0,0,0,0,0,0,0
213554,109,0,0,0,0,0,0,0
213566,109,0,0,0,0,0,0,0
213579,109,0,0,0,0,0,0,0
213592,109,0,0,0,0,0,0,0
213604,107,0,0,0,0,0,0,0
213616,105,0,0,0,0,0,0,0
213628,108,0,0,0,0,0,0,0
213642,109,0,0,0,0,0,0,0
213654,107,0,0,0,0,0,0,0
213666,107,0,0,0,0,0,0,0
213679,109,0,0,0,0,0,0,0
213691,107,0,0,0,0,0,0,0
213703,107,0,0,0,0,0,0,0
213716,107,0,0,0,0,0,0,0
213729,107,0,0,0,0,0,0,0
213741,106,0,0,0,0,0,0,0
213753,108,0,0,0,0,0,0,0
213766,108,0,0,0,0,0,0,0
213779,107,0,0,0,0,0,0,0
213791,106,0,0,0,0,0,0,0
213804,107,0,0,0,0,0,0,0
213816,115,0,0,0,0,0,0,0
213828,110,0,0,0,0,0,0,0
213841,112,0,0,0,0,0,0,0
213854,112,0,0,0,0,0,0,0
213866,111,0,0,0,0,0,0,0
213878,111,0,0,0,0,0,0,0
213891,112,0,0,0,0,0,0,0
213903,111,0,0,0,0,0,0,0
213916,111,0,0,0,0,0,0,0
213928,111,0,0,0,0,0,0,0
213941,109,0,0,0,0,0,0,0
213953,110,0,0,0,0,0,0,0
213965,110,0,0,0,0,0,0,0
213979,110,0,0,0,0,0,0,0
213991,110,0,0,0,0,0,0,0
214003,111,0,0,0,0,0,0,0
214016,109,0,0,0,0,0,0,0
214028,109,0,0,0,0,0,0,0
214041,111,0,0,0,0,0,0,0
214053,109,0,0,0,0,0,0,0
214066,108,0,0,0,0,0,0,0
214078,110,0,0,0,0,0,0,0
214090,108,0,0,0,0,0,0,0
214103,109,0,0,0,0,0,0,0
214116,110,0,0,0,0,0,0,0
214128,109,0,0,0,0,0,0,0
214140,109,0,0,0,0,0,0,0
214153,110,0,0,0,0,0,0,0
214165,113,0,0,0,0,0,0,0
214178,107,0,0,0,0,0,0,0
214191,110,0,0,0,0,0,0,0
214203,110,0,0,0,0,0,0,0
214215,109,0,0,0,0,0,0,0
214227,110,0,0,0,0,0,0,0
214241,110,0,0,0,0,0,0,0
214253,111,0,0,0,0,0,0,0
214265,109,0,0,0,0,0,0,0
214278,111,0,0,0,0,0,0,0
214290,110,0,0,0,0,0,0,0
214302,111,0,0,0,0,0,0,0
214316,110,0,0,0,0,0,0,0
214328,108,0,0,0,0,0,0,0
214340,111,0,0,0,0,0,0,0
214352,109,0,0,0,0,0,0,0
214365,109,0,0,0,0,0,0,0
214378,110,0,0,0,0,0,0,0
214390,109,0,0,0,0,0,0,0
214403,109,0,0,0,0,0,0,0
214415,109,0,0,0,0,0,0,0
214427,110,0,0,0,0,0,0,0
214440,109,0,0,0,0,0,0,0
214453,109,0,0,0,0,0,0,0
214465,107,0,0,0,0,0,0,0
214477,109,0,0,0,0,0,0,0
214490,109,0,0,0,0,0,0,0
214502,110,0,0,0,0,0,0,0
214515,111,0,0,0,0,0,0,0
214528,111,0,0,0,0,0,0,0
214540,111,0,0,0,0,0,0,0
214552,109,0,0,0,0,0,0,0
214564,109,0,0,0,0,0,0,0
214578,110,0,0,0,0,0,0,0
214590,108,0,0,0,0,0,0,0
214602,110,0,0,0,0,0,0,0
214615,108,0,0,0,0,0,0,0
214627,110,0,0,0,0,0,0,0
214640,112,0,0,0,0,0,0,0
214652,110,0,0,0,0,0,0,0
214665,111,0,0,0,0,0,0,0
214677,111,0,0,0,0,0,0,0
214689,111,0,0,0,0,0,0,0
214702,111,0,0,0,0,0,0,0
214715,111,0,0,0,0,0,0,0
214727,111,0,0,0,0,0,0,0
214739,110,0,0,0,0,0,0,0
214752,110,0,0,0,0,0,0,0
214764,111,0,0,0,0,0,0,0
214777,110,0,0,0,0,0,0,0
214790,110,0,0,0,0,0,0,0
214802,111,0,0,0,0,0,0,0
214814,111,0,0,0,0,0,0,0
214827,111,0,0,0,0,0,0,0
214840,110,0,0,0,0,0,0,0
214852,110,0,0,0,0,0,0,0
214864,111,0,0,0,0,0,0,0
214877,110,0,0,0,0,0,0,0
214889,111,0,0,0,0,0,0,0
214901,110,0,0,0,0,0,0,0
214915,110,0,0,0,0,0,0,0
214927,111,0,0,0,0,0,0,0
214939,111,0,0,0,0,0,0,0
214951,110,0,0,0,0,0,0,0
214964,111,0,0,0,0,0,0,0
214977,110,0,0,0,0,0,0,0
214989,111,0,0,0,0,0,0,0
215002,111,0,0,0,0,0,0,0
215014,111,0,0,0,0,0,0,0
215026,111,0,0,0,0,0,0,0
215040,110,0,0,0,0,0,0,0
215052,110,0,0,0,0,0,0,0
215064,109,0,0,0,0,0,0,0
215076,109,0,0,0,0,0,0,0
215089,109,0,0,0,0,0,0,0
215101,109,0,0,0,0,0,0,0
215114,109,0,0,0,0,0,0,0
215127,111,0,0,0,0,0,0,0
215139,111,0,0,0,0,0,0,0
215151,112,0,0,0,0,0,0,0
215163,111,0,0,0,0,0,0,0
215177,110,0,0,0,0,0,0,0
215189,111,0,0,0,0,0,0,0
215201,111,0,0,0,0,0,0,0
215214,112,0,0,0,0,0,0,0
215226,111,0,0,0,0,0,0,0
215239,111,0,0,0,0,0,0,0
215251,111,0,0,0,0,0,0,0
215264,112,0,0,0,0,0,0,0
215276,112,0,0,0,0,0,0,0
215288,111,0,0,0,0,0,0,0
215301,111,0,0,0,0,0,0,0
215314,111,0,0,0,0,0,0,0
215326,112,0,0,0,0,0,0,0
215339,112,0,0,0,0,0,0,0
215351,111,0,0,0,0,0,0,0
215363,112,0,0,0,0,0,0,0
215376,112,0,0,0,0,0,0,0
215389,111,0,0,0,0,0,0,0
215401,112,0,0,0,0,0,0,0
215413,112,0,0,0,0,0,0,0
215426,112,0,0,0,0,0,0,0
215439,112,0,0,0,0,0,0,0
215451,112,0,0,0,0,0,0,0
215463,112,0,0,0,0,0,0,0
215476,111,0,0,0,0,0,0,0
215488,112,0,0,0,0,0,0,0
215500,111,0,0,0,0,0,0,0
215514,112,0,0,0,0,0,0,0
215526,111,0,0,0,0,0,0,0
215538,111,0,0,0,0,0,0,0
215550,111,0,0,0,0,0,0,0
